Id,SalePrice
1461,124568.015625
1462,162093.828125
1463,176892.171875
1464,192881.234375
1465,178638.921875
1466,173804.453125
1467,178303.765625
1468,171970.921875
1469,176264.21875
1470,126868.875
1471,205417.640625
1472,95943.65625
1473,100097.015625
1474,151967.40625
1475,124567.25
1476,388352.0625
1477,250494.953125
1478,295307.5625
1479,263679.125
1480,509559.15625
1481,304569.96875
1482,204837.875
1483,176605.3125
1484,167941.75
1485,177552.90625
1486,192888.59375
1487,346321.09375
1488,221161.375
1489,210158.921875
1490,224782.578125
1491,183572.234375
1492,85307.25
1493,194344.359375
1494,287393.6875
1495,259288.40625
1496,231927.421875
1497,178968.84375
1498,166338.59375
1499,161479.21875
1500,163606.15625
1501,176452.59375
1502,149528.171875
1503,314873.3125
1504,238919.625
1505,224902.15625
1506,173759.96875
1507,214696.5
1508,194322.296875
1509,163596.1875
1510,152015.90625
1511,147546.828125
1512,171904.78125
1513,148124.1875
1514,185875.40625
1515,186506.9375
1516,151445.328125
1517,161217.0
1518,125850.539062
1519,219182.65625
1520,139426.734375
1521,142300.671875
1522,165758.65625
1523,115114.765625
1524,125874.859375
1525,122530.773438
1526,112666.953125
1527,102168.515625
1528,139971.0
1529,151984.953125
1530,171318.125
1531,104670.828125
1532,100363.9375
1533,144418.1875
1534,120022.664062
1535,153453.921875
1536,110821.148438
1537,68538.921875
1538,169399.703125
1539,207047.4375
1540,114878.6875
1541,150149.390625
1542,137261.453125
1543,226207.75
1544,83256.5625
1545,106623.0
1546,132017.671875
1547,136211.796875
1548,136601.0
1549,118412.164062
1550,138845.265625
1551,110431.210938
1552,127931.078125
1553,141793.234375
1554,105141.890625
1555,172744.59375
1556,81823.6953125
1557,98511.109375
1558,92597.078125
1559,90103.765625
1560,134998.53125
1561,121341.710938
1562,123287.9375
1563,123813.4375
1564,150710.34375
1565,142840.75
1566,241360.375
1567,66436.3203125
1568,222167.703125
1569,141610.421875
1570,134450.96875
1571,126291.078125
1572,151377.875
1573,252802.453125
1574,112785.164062
1575,221351.625
1576,227764.828125
1577,201966.96875
1578,151368.953125
1579,149115.09375
1580,187627.109375
1581,148638.25
1582,127237.296875
1583,337827.5
1584,223599.671875
1585,141684.34375
1586,70870.7734375
1587,95421.734375
1588,160727.40625
1589,88000.921875
1590,132752.53125
1591,99471.1015625
1592,122323.1875
1593,130407.0
1594,160944.0625
1595,121508.265625
1596,236453.921875
1597,193867.484375
1598,207468.828125
1599,187091.015625
1600,172345.15625
1601,69113.890625
1602,114423.960938
1603,93983.015625
1604,280583.28125
1605,227484.078125
1606,171164.03125
1607,163858.21875
1608,204211.109375
1609,194981.4375
1610,163755.0
1611,131952.171875
1612,163824.53125
1613,162063.765625
1614,126109.796875
1615,89819.2890625
1616,72459.296875
1617,89845.75
1618,129550.5
1619,140688.828125
1620,157597.828125
1621,142774.9375
1622,148837.6875
1623,286997.125
1624,220374.375
1625,119752.664062
1626,160429.65625
1627,186768.171875
1628,284604.5
1629,182391.65625
1630,347205.3125
1631,214680.703125
1632,232819.953125
1633,165943.625
1634,188482.96875
1635,177213.4375
1636,155221.6875
1637,190459.796875
1638,190451.546875
1639,183549.890625
1640,252514.96875
1641,176626.890625
1642,228036.953125
1643,216330.03125
1644,231633.921875
1645,185884.765625
1646,164052.40625
1647,151659.0625
1648,133868.09375
1649,146323.84375
1650,115408.015625
1651,122218.578125
1652,94059.90625
1653,99222.3984375
1654,148061.09375
1655,144760.328125
1656,144066.59375
1657,152840.21875
1658,143897.125
1659,133258.28125
1660,161556.828125
1661,453122.3125
1662,405036.09375
1663,361122.4375
1664,471284.0625
1665,329884.21875
1666,341439.9375
1667,369006.1875
1668,331150.8125
1669,301419.0
1670,348649.0625
1671,257211.046875
1672,487445.6875
1673,300643.65625
1674,241933.90625
1675,187398.40625
1676,192025.90625
1677,226003.375
1678,412793.15625
1679,399588.875
1680,324317.1875
1681,260999.78125
1682,301018.5625
1683,173143.484375
1684,165223.765625
1685,170628.0
1686,164439.546875
1687,166548.890625
1688,187089.078125
1689,188550.171875
1690,184480.46875
1691,175850.046875
1692,249648.921875
1693,170597.171875
1694,182293.703125
1695,166500.640625
1696,258093.71875
1697,170491.5
1698,385574.84375
1699,344656.75
1700,248250.625
1701,263355.40625
1702,244152.078125
1703,240984.90625
1704,292579.6875
1705,225717.53125
1706,412903.875
1707,220950.203125
1708,211697.21875
1709,267985.09375
1710,226212.53125
1711,246518.703125
1712,239662.203125
1713,265059.75
1714,218913.546875
1715,206941.71875
1716,200986.9375
1717,175461.03125
1718,132050.53125
1719,197845.53125
1720,250089.578125
1721,170165.390625
1722,126356.710938
1723,158381.15625
1724,207161.515625
1725,232495.96875
1726,191450.46875
1727,160232.390625
1728,179797.625
1729,176507.40625
1730,164060.3125
1731,115885.890625
1732,126654.671875
1733,114064.203125
1734,121230.085938
1735,132994.234375
1736,120044.6875
1737,387958.375
1738,224704.578125
1739,278339.75
1740,213187.5
1741,195825.828125
1742,173988.671875
1743,174338.40625
1744,297807.53125
1745,241854.421875
1746,189411.25
1747,211784.0
1748,232865.09375
1749,151465.40625
1750,127626.210938
1751,227833.421875
1752,118288.414062
1753,139993.46875
1754,190055.625
1755,167330.0
1756,127206.203125
1757,120830.0
1758,146778.078125
1759,161339.703125
1760,164513.640625
1761,139026.671875
1762,177618.0
1763,176309.96875
1764,110451.625
1765,161209.3125
1766,168928.65625
1767,221524.953125
1768,148178.15625
1769,173675.484375
1770,146656.265625
1771,130099.148438
1772,132663.015625
1773,148268.515625
1774,106657.0
1775,140189.9375
1776,129901.734375
1777,115815.460938
1778,136192.171875
1779,122106.046875
1780,178073.53125
1781,126677.6875
1782,92693.2109375
1783,144534.765625
1784,97869.296875
1785,121728.1875
1786,131333.40625
1787,162849.203125
1788,54357.0859375
1789,97583.515625
1790,80425.046875
1791,192857.78125
1792,161785.34375
1793,126133.203125
1794,145306.203125
1795,140899.25
1796,131079.75
1797,121621.460938
1798,129406.625
1799,115796.765625
1800,134881.78125
1801,136961.734375
1802,136824.984375
1803,141803.46875
1804,144083.46875
1805,130379.546875
1806,119248.828125
1807,141011.734375
1808,121470.953125
1809,119295.335938
1810,152457.46875
1811,96463.8671875
1812,96478.03125
1813,127858.960938
1814,93230.078125
1815,43949.4296875
1816,96485.2265625
1817,108546.5625
1818,147572.625
1819,114606.203125
1820,64234.9804688
1821,106727.898438
1822,150532.671875
1823,50054.6484375
1824,141447.3125
1825,130681.273438
1826,103363.0625
1827,102767.078125
1828,129854.710938
1829,109777.851562
1830,149028.109375
1831,156863.21875
1832,91969.234375
1833,138203.5625
1834,116366.875
1835,146520.21875
1836,122952.710938
1837,81189.28125
1838,123758.578125
1839,85507.203125
1840,162754.78125
1841,141748.453125
1842,77569.625
1843,130941.414062
1844,140300.796875
1845,138229.140625
1846,150405.5
1847,151918.03125
1848,56268.40625
1849,106319.164062
1850,112386.101562
1851,154325.46875
1852,120261.414062
1853,128859.75
1854,169580.671875
1855,150438.15625
1856,220663.46875
1857,150745.421875
1858,125921.4375
1859,118147.523438
1860,146023.0625
1861,117260.773438
1862,308829.875
1863,295701.15625
1864,295808.9375
1865,342012.5
1866,353362.03125
1867,219580.375
1868,282246.53125
1869,209362.875
1870,238730.25
1871,250888.28125
1872,166915.609375
1873,233627.09375
1874,144187.546875
1875,210695.703125
1876,201930.46875
1877,215565.21875
1878,203459.96875
1879,128290.585938
1880,137953.71875
1881,226467.671875
1882,244331.171875
1883,199800.921875
1884,213123.59375
1885,249066.25
1886,306073.0625
1887,204020.375
1888,283510.40625
1889,166110.625
1890,122751.539062
1891,143319.4375
1892,104716.289062
1893,132971.953125
1894,129741.664062
1895,135803.65625
1896,128922.039062
1897,111939.765625
1898,98430.5390625
1899,151964.921875
1900,146568.71875
1901,170256.609375
1902,143815.71875
1903,225833.421875
1904,146101.1875
1905,193901.796875
1906,173895.28125
1907,198066.703125
1908,110514.4375
1909,134599.359375
1910,120791.5625
1911,205708.40625
1912,262078.75
1913,151042.625
1914,71608.546875
1915,331522.84375
1916,71416.8359375
1917,242835.0
1918,142713.796875
1919,167628.8125
1920,139973.75
1921,408314.78125
1922,336387.1875
1923,224115.28125
1924,218313.53125
1925,205574.796875
1926,381581.84375
1927,132740.390625
1928,149528.96875
1929,129057.671875
1930,137089.265625
1931,141808.78125
1932,147796.46875
1933,186159.46875
1934,178235.53125
1935,179984.453125
1936,193368.8125
1937,183515.21875
1938,167981.953125
1939,223524.046875
1940,174940.078125
1941,169818.875
1942,186730.34375
1943,201644.875
1944,334045.59375
1945,396420.0625
1946,155762.09375
1947,320178.34375
1948,158962.78125
1949,244079.90625
1950,183392.859375
1951,277625.03125
1952,207564.953125
1953,162968.296875
1954,185072.203125
1955,139383.96875
1956,296527.53125
1957,154284.1875
1958,312860.8125
1959,137547.96875
1960,113506.890625
1961,122936.601562
1962,94239.234375
1963,105717.898438
1964,110332.585938
1965,150130.875
1966,140248.609375
1967,280924.40625
1968,424578.1875
1969,409295.71875
1970,472099.4375
1971,422549.5
1972,373042.0625
1973,254164.296875
1974,303467.375
1975,473295.4375
1976,254901.65625
1977,353730.1875
1978,375933.90625
1979,308313.4375
1980,192909.453125
1981,317087.53125
1982,230146.328125
1983,204512.328125
1984,164536.03125
1985,213688.25
1986,193380.4375
1987,181685.203125
1988,177673.15625
1989,190578.953125
1990,214302.28125
1991,245705.21875
1992,213070.296875
1993,163970.0625
1994,242313.546875
1995,177482.78125
1996,235589.953125
1997,325510.71875
1998,344112.875
1999,271540.84375
2000,318379.875
