Id,SalePrice
1461,126965.1875
1462,156462.921875
1463,179904.3125
1464,190603.34375
1465,191644.453125
1466,175416.359375
1467,170025.875
1468,166802.171875
1469,183878.296875
1470,123510.664062
1471,199323.84375
1472,96526.734375
1473,99163.609375
1474,154232.25
1475,132250.71875
1476,379798.0625
1477,253012.34375
1478,294550.75
1479,263097.9375
1480,472268.4375
1481,318489.9375
1482,205741.65625
1483,171937.59375
1484,170369.671875
1485,172612.625
1486,194437.109375
1487,339299.5625
1488,234882.21875
1489,204799.84375
1490,209862.296875
1491,191229.15625
1492,95318.0078125
1493,187434.0
1494,294229.96875
1495,290564.78125
1496,230447.65625
1497,185002.90625
1498,160200.28125
1499,159996.03125
1500,154236.671875
1501,174244.6875
1502,157326.71875
1503,306446.8125
1504,234973.875
1505,223340.25
1506,182178.109375
1507,233755.796875
1508,202116.828125
1509,162990.59375
1510,149390.421875
1511,145081.59375
1512,172314.84375
1513,145180.71875
1514,168272.65625
1515,189055.875
1516,160527.09375
1517,158248.578125
1518,128829.515625
1519,221123.28125
1520,136489.78125
1521,139519.90625
1522,167020.609375
1523,110964.476562
1524,125748.210938
1525,127360.773438
1526,120868.953125
1527,104557.984375
1528,132661.296875
1529,149638.53125
1530,175854.828125
1531,101514.226562
1532,104144.710938
1533,145501.171875
1534,119748.140625
1535,157481.96875
1536,115883.289062
1537,65150.5234375
1538,176388.28125
1539,224311.78125
1540,97624.234375
1541,143610.84375
1542,132067.03125
1543,217506.71875
1544,83629.640625
1545,105846.976562
1546,124226.140625
1547,133935.59375
1548,132637.5
1549,116005.976562
1550,138630.21875
1551,113180.734375
1552,130531.039062
1553,149624.984375
1554,111839.484375
1555,167247.78125
1556,80447.015625
1557,112277.960938
1558,94951.1953125
1559,91381.453125
1560,143355.078125
1561,135886.453125
1562,128897.898438
1563,122881.546875
1564,157856.15625
1565,146753.9375
1566,238493.625
1567,72803.0
1568,229741.78125
1569,141138.453125
1570,133321.75
1571,129696.171875
1572,151341.09375
1573,244245.921875
1574,118929.414062
1575,223357.46875
1576,225367.453125
1577,196808.953125
1578,151425.65625
1579,142355.15625
1580,188848.078125
1581,144579.34375
1582,128089.015625
1583,326454.0625
1584,234816.78125
1585,142559.5
1586,72530.46875
1587,99162.2421875
1588,153184.390625
1589,94996.6171875
1590,135345.53125
1591,101925.421875
1592,120625.414062
1593,128710.914062
1594,153084.46875
1595,114301.648438
1596,239114.34375
1597,187249.15625
1598,209022.34375
1599,187290.0
1600,178603.546875
1601,73317.625
1602,113854.875
1603,90964.6640625
1604,280865.1875
1605,248705.578125
1606,167400.90625
1607,158428.90625
1608,210727.421875
1609,191723.46875
1610,151863.078125
1611,141107.5625
1612,163737.53125
1613,157745.875
1614,126508.335938
1615,89591.65625
1616,74251.578125
1617,91060.5859375
1618,126722.453125
1619,137959.515625
1620,154130.03125
1621,134770.28125
1622,141169.546875
1623,283571.96875
1624,205092.84375
1625,126166.1875
1626,167384.953125
1627,183602.96875
1628,278137.6875
1629,176837.15625
1630,343954.9375
1631,224831.875
1632,247240.34375
1633,166942.734375
1634,181874.59375
1635,180541.328125
1636,152473.1875
1637,180678.46875
1638,208383.171875
1639,180527.6875
1640,259655.953125
1641,178123.09375
1642,221750.09375
1643,229043.28125
1644,226410.671875
1645,183057.796875
1646,154016.96875
1647,159753.453125
1648,134245.4375
1649,137684.0
1650,117307.148438
1651,123928.726562
1652,96943.21875
1653,98525.234375
1654,153783.265625
1655,147881.46875
1656,147640.5
1657,151553.78125
1658,150853.65625
1659,136603.1875
1660,152060.0
1661,484921.9375
1662,399839.0625
1663,378646.6875
1664,460789.6875
1665,315783.78125
1666,334972.15625
1667,385430.0
1668,336051.40625
1669,297182.21875
1670,345277.4375
1671,258135.71875
1672,490996.3125
1673,301843.59375
1674,250415.21875
1675,183418.46875
1676,185285.78125
1677,211606.84375
1678,453304.34375
1679,416130.0625
1680,329768.46875
1681,259063.703125
1682,299931.3125
1683,179331.96875
1684,172047.296875
1685,173630.3125
1686,171862.21875
1687,165717.515625
1688,187064.09375
1689,191537.296875
1690,187728.03125
1691,173209.96875
1692,266364.21875
1693,167305.15625
1694,179417.265625
1695,166304.96875
1696,271639.40625
1697,171530.3125
1698,365777.34375
1699,319773.9375
1700,246674.84375
1701,264310.0625
1702,255353.703125
1703,250960.84375
1704,296176.71875
1705,231492.78125
1706,418754.25
1707,220117.28125
1708,207315.03125
1709,274273.09375
1710,224707.53125
1711,259526.25
1712,252344.328125
1713,261026.796875
1714,223607.09375
1715,204260.09375
1716,187733.5
1717,174512.96875
1718,136098.046875
1719,204977.03125
1720,246895.46875
1721,170470.734375
1722,128347.078125
1723,155012.875
1724,211974.15625
1725,236318.34375
1726,189255.09375
1727,164095.546875
1728,182559.28125
1729,163533.609375
1730,163608.90625
1731,124044.023438
1732,120559.234375
1733,121132.085938
1734,122967.648438
1735,134019.328125
1736,117232.4375
1737,357703.40625
1738,215631.421875
1739,299671.1875
1740,219186.28125
1741,188204.421875
1742,171301.125
1743,171297.59375
1744,304040.125
1745,227390.453125
1746,220018.53125
1747,218024.71875
1748,221574.453125
1749,153952.53125
1750,130906.046875
1751,239593.15625
1752,122749.796875
1753,141530.75
1754,201318.953125
1755,166390.65625
1756,126976.375
1757,122876.226562
1758,142301.15625
1759,163677.4375
1760,161990.09375
1761,140156.65625
1762,169707.09375
1763,177724.53125
1764,117974.390625
1765,168134.78125
1766,173965.96875
1767,211192.171875
1768,145091.53125
1769,169884.3125
1770,143824.53125
1771,131262.65625
1772,135676.734375
1773,129067.789062
1774,117800.109375
1775,135464.796875
1776,122610.609375
1777,116217.851562
1778,137078.96875
1779,117982.578125
1780,175555.40625
1781,134108.75
1782,95907.078125
1783,135236.34375
1784,99836.7265625
1785,122302.710938
1786,143471.65625
1787,167833.515625
1788,55105.8125
1789,101135.875
1790,82659.8984375
1791,186074.96875
1792,152488.421875
1793,130314.460938
1794,146210.34375
1795,137636.859375
1796,128913.953125
1797,117542.289062
1798,126792.6875
1799,117043.648438
1800,134964.828125
1801,131417.125
1802,145898.6875
1803,151033.171875
1804,141183.765625
1805,136839.421875
1806,117014.960938
1807,131463.546875
1808,123864.398438
1809,120877.023438
1810,143926.234375
1811,107043.789062
1812,103244.703125
1813,123105.921875
1814,97822.2734375
1815,52573.4921875
1816,99768.7421875
1817,112315.0
1818,146276.46875
1819,122002.476562
1820,62115.96875
1821,112431.726562
1822,148523.59375
1823,38821.890625
1824,138424.046875
1825,135176.234375
1826,102842.015625
1827,104495.804688
1828,136369.734375
1829,103799.40625
1830,141667.34375
1831,160520.203125
1832,85879.453125
1833,134399.40625
1834,122409.085938
1835,145552.078125
1836,126191.140625
1837,89256.6953125
1838,126999.5
1839,86386.609375
1840,154173.703125
1841,147345.875
1842,77411.21875
1843,135889.03125
1844,137214.59375
1845,139303.65625
1846,153812.03125
1847,155315.21875
1848,52485.9609375
1849,113104.335938
1850,123613.726562
1851,153596.46875
1852,131318.53125
1853,132327.375
1854,170515.328125
1855,147379.03125
1856,220550.09375
1857,166908.578125
1858,132748.6875
1859,121815.875
1860,148739.515625
1861,121804.273438
1862,314690.9375
1863,305513.46875
1864,305589.1875
1865,333860.59375
1866,343709.5625
1867,240401.078125
1868,300071.5625
1869,202155.15625
1870,245885.375
1871,252335.703125
1872,171005.796875
1873,234629.453125
1874,143078.8125
1875,205745.03125
1876,191059.65625
1877,212902.078125
1878,208349.546875
1879,132956.203125
1880,134720.78125
1881,229129.171875
1882,255872.671875
1883,195961.09375
1884,212169.296875
1885,256093.703125
1886,298521.6875
1887,203505.09375
1888,284330.375
1889,165215.859375
1890,135374.125
1891,141256.65625
1892,108974.335938
1893,132686.75
1894,125586.476562
1895,139737.96875
1896,125839.789062
1897,108007.351562
1898,108286.710938
1899,154240.859375
1900,150515.046875
1901,174588.71875
1902,147466.15625
1903,218983.96875
1904,143882.78125
1905,191608.296875
1906,173137.34375
1907,209959.296875
1908,116580.789062
1909,138411.296875
1910,128018.890625
1911,211297.25
1912,301489.65625
1913,140793.84375
1914,62527.1757812
1915,333767.09375
1916,64508.4257812
1917,261844.46875
1918,138707.59375
1919,165893.625
1920,145112.5
1921,434910.8125
1922,330761.25
1923,211350.203125
1924,221895.5
1925,213231.328125
1926,397227.34375
1927,137120.546875
1928,157554.40625
1929,125098.515625
1930,131389.265625
1931,140299.09375
1932,135208.65625
1933,177390.640625
1934,177722.03125
1935,172366.78125
1936,184846.40625
1937,181741.53125
1938,168948.40625
1939,246787.75
1940,192083.140625
1941,169524.34375
1942,184253.90625
1943,204865.46875
1944,353338.3125
1945,385675.1875
1946,155413.0
1947,304398.4375
1948,171137.796875
1949,237368.453125
1950,180675.515625
1951,263851.9375
1952,221480.03125
1953,164000.140625
1954,191950.40625
1955,130596.4375
1956,288845.125
1957,153016.75
1958,314268.90625
1959,136645.25
1960,117777.226562
1961,119632.5
1962,97783.1640625
1963,107038.671875
1964,107856.375
1965,149549.953125
1966,149180.28125
1967,298361.0
1968,460878.5625
1969,406965.46875
1970,455324.90625
1971,440413.65625
1972,371970.1875
1973,261067.328125
1974,318600.78125
1975,492232.0
1976,270341.28125
1977,350211.65625
1978,384225.59375
1979,326390.6875
1980,188428.09375
1981,349539.6875
1982,227274.15625
1983,206397.734375
1984,169519.1875
1985,214942.84375
1986,207204.171875
1987,182995.296875
1988,176526.921875
1989,190323.28125
1990,218096.375
1991,228006.15625
1992,208903.25
1993,170009.828125
1994,239769.296875
1995,182906.125
1996,250165.84375
1997,321175.8125
1998,349108.3125
1999,258216.15625
2000,307455.96875
2001,261307.046875
2002,235163.921875
2003,260123.28125
2004,270374.09375
2005,224580.171875
2006,234987.453125
2007,249423.921875
2008,215660.046875
2009,189136.15625
2010,193020.15625
2011,142308.34375
2012,177838.75
2013,182920.15625
2014,185271.671875
2015,200385.625
2016,191054.40625
2017,199365.28125
2018,124531.664062
2019,134651.546875
2020,113235.859375
2021,110851.609375
2022,177240.703125
2023,142604.34375
2024,242359.125
2025,368355.8125
2026,177614.65625
2027,153340.8125
2028,155640.71875
2029,167757.59375
2030,268230.6875
2031,246155.21875
2032,263235.0
2033,264287.3125
2034,162478.0
2035,208595.96875
2036,189587.03125
2037,197677.34375
2038,309121.46875
2039,224678.53125
2040,366970.875
2041,284926.78125
2042,201792.671875
2043,172852.078125
2044,168145.90625
2045,212067.296875
2046,137299.6875
2047,146087.859375
2048,137412.4375
2049,136550.75
2050,180339.03125
2051,110074.210938
2052,127625.609375
2053,149196.3125
2054,79977.5234375
2055,161781.109375
2056,138714.40625
2057,122942.109375
2058,231755.53125
2059,131189.875
2060,169711.265625
2061,180510.078125
2062,136019.203125
2063,115188.078125
2064,138888.15625
2065,122189.335938
2066,172337.078125
2067,125244.5625
2068,122460.765625
2069,87096.2265625
2070,112587.046875
2071,94339.140625
2072,121940.664062
2073,140286.0
2074,170383.71875
2075,149186.359375
2076,119710.398438
2077,153888.6875
2078,131204.1875
2079,131748.90625
2080,119681.273438
2081,122601.859375
2082,117460.453125
2083,145009.921875
2084,113301.484375
2085,122854.648438
2086,124165.359375
2087,123440.601562
2088,101067.789062
2089,81354.1484375
2090,131294.453125
2091,122608.078125
2092,125916.015625
2093,129947.046875
2094,125923.921875
2095,147894.28125
2096,83524.796875
2097,95193.3359375
2098,144295.046875
2099,61435.0625
2100,92693.34375
2101,120094.859375
2102,127977.828125
2103,104674.8125
2104,127533.609375
2105,125674.359375
2106,64229.6953125
2107,211771.546875
2108,120235.3125
2109,116886.921875
2110,132709.59375
2111,139130.484375
2112,137221.75
2113,120292.835938
2114,102415.765625
2115,152655.03125
2116,118438.101562
2117,146760.625
2118,120028.453125
2119,105849.0
2120,117865.210938
2121,106477.164062
2122,94640.1796875
2123,86511.4296875
2124,166627.03125
2125,125779.390625
2126,157104.921875
2127,151147.40625
2128,127508.625
2129,105857.671875
2130,139070.796875
2131,149637.765625
2132,119335.625
2133,122460.625
2134,116233.1875
2135,98570.5546875
2136,69076.359375
2137,112388.726562
2138,134559.71875
2139,150530.09375
2140,141416.28125
2141,144001.34375
2142,131054.976562
2143,141808.171875
2144,115242.578125
2145,138588.34375
2146,162021.28125
2147,141748.59375
2148,127570.25
2149,142770.84375
