Id,SalePrice
1461,118637.234375
1462,157494.09375
1463,178929.578125
1464,195241.453125
1465,187389.21875
1466,181387.71875
1467,173375.296875
1468,169842.609375
1469,184544.671875
1470,119911.734375
1471,197751.96875
1472,95386.1953125
1473,98575.5
1474,154740.9375
1475,122665.9375
1476,361585.5625
1477,249579.34375
1478,282381.65625
1479,307930.8125
1480,455618.1875
1481,330850.25
1482,216144.03125
1483,171180.015625
1484,164316.21875
1485,174566.375
1486,191438.578125
1487,366241.53125
1488,230267.703125
1489,185192.546875
1490,241570.171875
1491,184478.859375
1492,81165.046875
1493,198408.203125
1494,308169.15625
1495,270735.5625
1496,247085.875
1497,174650.828125
1498,158618.25
1499,155689.40625
1500,155349.265625
1501,174516.03125
1502,150338.765625
1503,309355.84375
1504,241308.09375
1505,222397.953125
1506,201485.140625
1507,246154.796875
1508,183724.59375
1509,169093.421875
1510,137713.0
1511,139174.625
1512,155601.03125
1513,125951.75
1514,194224.015625
1515,220844.0
1516,160127.015625
1517,167607.734375
1518,107815.765625
1519,233832.546875
1520,133026.453125
1521,132136.765625
1522,170258.921875
1523,101806.765625
1524,127237.671875
1525,128082.375
1526,109796.953125
1527,95107.296875
1528,138515.203125
1529,152402.453125
1530,177844.15625
1531,110290.648438
1532,90441.046875
1533,143538.5625
1534,129007.539062
1535,161104.34375
1536,107566.289062
1537,72692.984375
1538,179630.65625
1539,229740.65625
1540,121525.296875
1541,155134.546875
1542,133858.78125
1543,209995.28125
1544,77727.3515625
1545,103507.703125
1546,134586.8125
1547,141052.515625
1548,136774.703125
1549,117239.140625
1550,131602.546875
1551,100586.382812
1552,135243.8125
1553,151695.984375
1554,105857.140625
1555,162069.109375
1556,97651.671875
1557,100546.1875
1558,97359.390625
1559,85731.671875
1560,136278.578125
1561,151347.4375
1562,131686.5625
1563,119756.515625
1564,176625.203125
1565,144939.484375
1566,237176.65625
1567,71654.875
1568,229307.875
1569,148602.125
1570,134545.21875
1571,134172.53125
1572,150891.3125
1573,257529.40625
1574,125360.5
1575,234161.171875
1576,233359.171875
1577,186431.578125
1578,148364.9375
1579,146906.140625
1580,191233.015625
1581,156432.15625
1582,126447.023438
1583,325480.90625
1584,228892.34375
1585,138307.171875
1586,79748.6875
1587,94660.75
1588,161549.578125
1589,92102.546875
1590,137123.5
1591,94347.6640625
1592,117997.351562
1593,128393.171875
1594,147739.203125
1595,116942.085938
1596,223606.171875
1597,191296.5625
1598,195663.90625
1599,195759.9375
1600,178962.703125
1601,74122.828125
1602,101245.421875
1603,90718.5234375
1604,283217.5625
1605,246925.875
1606,166047.671875
1607,186096.109375
1608,197164.578125
1609,180665.796875
1610,158877.875
1611,135903.53125
1612,177940.953125
1613,151045.65625
1614,132648.046875
1615,90590.984375
1616,77094.8828125
1617,91470.2265625
1618,128128.476562
1619,140784.75
1620,180674.21875
1621,141262.65625
1622,140229.09375
1623,306094.34375
1624,213680.578125
1625,120682.296875
1626,153848.8125
1627,183895.703125
1628,301150.28125
1629,180403.484375
1630,362006.125
1631,224517.125
1632,230130.84375
1633,162377.21875
1634,189266.671875
1635,179367.296875
1636,155024.75
1637,182803.9375
1638,199128.484375
1639,169189.46875
1640,263911.4375
1641,164064.25
1642,229097.375
1643,215883.65625
1644,226220.203125
1645,198893.34375
1646,159185.25
1647,154538.015625
1648,131399.046875
1649,145902.34375
1650,116828.953125
1651,128502.210938
1652,96141.75
1653,101422.867188
1654,150498.46875
1655,141118.5
1656,143429.71875
1657,149367.828125
1658,142404.40625
1659,123972.4375
1660,149669.046875
1661,440521.15625
1662,364215.9375
1663,380166.3125
1664,433910.65625
1665,302526.78125
1666,380711.6875
1667,401362.5625
1668,321876.90625
1669,285638.4375
1670,349697.84375
1671,266730.75
1672,441483.25
1673,303210.6875
1674,249689.203125
1675,191030.703125
1676,191125.703125
1677,213235.0
1678,436317.09375
1679,405512.875
1680,321248.5
1681,253400.421875
1682,329587.40625
1683,170913.375
1684,163504.03125
1685,171624.125
1686,163552.09375
1687,160805.75
1688,182196.328125
1689,187611.25
1690,188413.1875
1691,176713.671875
1692,286800.0625
1693,160305.3125
1694,183945.75
1695,165763.8125
1696,287264.9375
1697,171191.328125
1698,373206.6875
1699,328348.3125
1700,231352.96875
1701,252946.546875
1702,245387.171875
1703,229801.21875
1704,299185.375
1705,253965.71875
1706,414338.03125
1707,222737.375
1708,199321.59375
1709,255004.25
1710,224197.84375
1711,272574.875
1712,260333.78125
1713,271298.46875
1714,220691.203125
1715,201847.765625
1716,189521.96875
1717,179379.53125
1718,137563.34375
1719,200430.609375
1720,255086.15625
1721,170860.9375
1722,124985.484375
1723,151691.953125
1724,212984.40625
1725,234084.625
1726,192105.265625
1727,156557.515625
1728,174971.25
1729,172815.96875
1730,166842.15625
1731,113411.460938
1732,123119.023438
1733,114993.078125
1734,120877.601562
1735,131580.09375
1736,109762.140625
1737,374935.71875
1738,218526.875
1739,265163.03125
1740,216071.546875
1741,175561.65625
1742,169833.375
1743,166648.34375
1744,319299.5625
1745,222717.46875
1746,222480.21875
1747,222803.546875
1748,224658.828125
1749,143689.5
1750,117939.125
1751,248775.171875
1752,118720.296875
1753,126304.625
1754,194454.78125
1755,166376.53125
1756,126433.25
1757,124713.875
1758,139571.015625
1759,165213.28125
1760,159095.40625
1761,147603.84375
1762,168071.734375
1763,174453.140625
1764,106370.515625
1765,173342.59375
1766,187374.53125
1767,222576.046875
1768,145059.703125
1769,183865.703125
1770,144939.4375
1771,123176.734375
1772,127587.609375
1773,125456.289062
1774,144204.515625
1775,135786.5
1776,113397.015625
1777,110521.523438
1778,127152.140625
1779,112407.601562
1780,182788.546875
1781,128810.578125
1782,88168.2734375
1783,136186.203125
1784,101476.078125
1785,128417.648438
1786,150888.765625
1787,159116.546875
1788,59785.0
1789,102509.609375
1790,78566.34375
1791,219244.28125
1792,159885.953125
1793,141385.84375
1794,145500.421875
1795,138106.984375
1796,137635.828125
1797,117436.960938
1798,123769.078125
1799,111037.789062
1800,124806.890625
1801,132558.359375
1802,145776.953125
1803,142397.265625
1804,138884.46875
1805,136379.921875
1806,130158.015625
1807,134146.734375
1808,125318.234375
1809,113060.703125
1810,145858.171875
1811,86123.875
1812,97840.6796875
1813,127698.460938
1814,90263.109375
1815,64287.8945312
1816,84674.0703125
1817,96481.4375
1818,149629.625
1819,123542.6875
1820,64860.1132812
1821,110267.875
1822,163932.59375
1823,53592.65625
1824,138083.65625
1825,126355.125
1826,99234.625
1827,96778.2109375
1828,131320.71875
1829,117244.4375
1830,140714.0625
1831,158722.125
1832,93281.390625
1833,127026.539062
1834,114040.046875
1835,146367.078125
1836,123590.023438
1837,81657.890625
1838,119873.898438
1839,87129.390625
1840,152564.96875
1841,160526.484375
1842,85934.3359375
1843,130619.8125
1844,142447.453125
1845,130624.1875
1846,151941.28125
1847,171428.71875
1848,69790.546875
1849,107128.984375
1850,110074.109375
1851,165307.46875
1852,133314.765625
1853,121195.335938
1854,164513.421875
1855,144426.0
1856,218171.453125
1857,165665.5
1858,118581.421875
1859,111021.875
1860,140319.65625
1861,109819.1875
1862,313644.84375
1863,305049.25
1864,305067.3125
1865,316765.71875
1866,338465.84375
1867,243538.5
1868,330441.125
1869,201073.90625
1870,246006.28125
1871,275562.9375
1872,169451.71875
1873,224002.71875
1874,146260.84375
1875,201649.5625
1876,201475.21875
1877,220095.921875
1878,201832.3125
1879,131440.078125
1880,134938.421875
1881,247890.0
1882,250411.90625
1883,190185.78125
1884,202500.21875
1885,262483.8125
1886,326430.84375
1887,201487.46875
1888,274624.8125
1889,165523.8125
1890,132575.6875
1891,144116.40625
1892,99012.953125
1893,127036.523438
1894,121563.335938
1895,136229.5
1896,137783.03125
1897,127293.75
1898,109342.726562
1899,142930.953125
1900,136753.1875
1901,166011.453125
1902,146290.21875
1903,229277.40625
1904,120434.125
1905,174730.265625
1906,175307.328125
1907,199223.96875
1908,112839.710938
1909,133203.921875
1910,124003.976562
1911,199287.796875
1912,325200.3125
1913,138213.90625
1914,78628.0859375
1915,319622.0
1916,73156.078125
1917,267445.6875
1918,142848.6875
1919,182575.75
1920,127973.125
1921,393467.09375
1922,339893.375
1923,213037.546875
1924,235700.828125
1925,204962.28125
1926,388846.71875
1927,138416.90625
1928,144187.71875
1929,128782.914062
1930,136059.296875
1931,140711.421875
1932,143873.265625
1933,188040.59375
1934,178976.453125
1935,174878.140625
1936,194844.65625
1937,187749.671875
1938,165736.96875
1939,261906.59375
1940,185534.09375
1941,170551.875
1942,181793.125
1943,213125.96875
1944,355389.9375
1945,373462.4375
1946,163909.96875
1947,300409.65625
1948,152137.328125
1949,238967.078125
1950,182848.65625
1951,292326.65625
1952,220591.375
